source_file,batch_id,run_timestamp,line_number,paper_id,title,paper_url,published,lead_author,lead_author_surname,author_surnames,authors_full,relevance_score,is_relevant,summary,key_insight,present_in_lit_review
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,121,2209.14129v2,Towards Automatic Forecasting: Evaluation of Time-Series Forecasting Models for Chickenpox Cases Estimation in Hungary,http://arxiv.org/abs/2209.14129v2,2022-09-28T14:27:07+00:00,Wadie Skaf,Skaf,Skaf; Tosayeva; Várkonyi,Wadie Skaf; Arzu Tosayeva; Dániel T. Várkonyi,3,False,"This paper evaluates time-series forecasting models, including LSTM and SARIMAX, for predicting chickenpox incidence in Hungary, with a focus on county- and national-level forecasts.","While the paper demonstrates LSTM's superiority at county level and SARIMAX at national level, its health-domain application offers only weak transferability to actuarial claims reserving without adaptation.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,122,2101.10357v3,Regret-Optimal Filtering for Prediction and Estimation,http://arxiv.org/abs/2101.10357v3,2021-01-25T19:06:52+00:00,Oron Sabag,Sabag,Sabag; Hassibi,Oron Sabag; Babak Hassibi,3,False,"The paper introduces regret-optimal filtering for signal estimation, positioning it between Kalman and H∞ filters, but does not connect to claims reserving, loss triangles, or actuarial forecasting.",Regret-optimal filters offer a middle ground between average-case and worst-case performance but lack any application or transferability to actuarial reserving problems.,False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,123,2410.15079v1,Parsimonious convolution quadrature,http://arxiv.org/abs/2410.15079v1,2024-10-19T11:54:43+00:00,Jens M. Melenk,Melenk,Melenk; Nick,Jens M. Melenk; Jörg Nick,1,False,"The paper introduces a computational method for accelerating convolution quadrature in Laplace-domain operator approximations, primarily targeting wave scattering problems in physics and engineering.",This method reduces computational cost for time-domain simulations in physical systems but has no direct or transferable application to actuarial claims reserving or loss modelling.,False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,124,1806.05939v1,Generalized Log-Normal Chain-Ladder,http://arxiv.org/abs/1806.05939v1,2018-06-15T13:04:30+00:00,D. Kuang,Kuang,Kuang; Nielsen,D. Kuang; B. Nielsen,8,True,"This paper extends the log-normal chain-ladder model with asymptotic theory for distribution forecasting, offering improved uncertainty quantification and calibration compared to traditional methods like bootstrap or over-dispersed Poisson.","The generalized log-normal chain-ladder model produces t-distributed forecast distributions under small σ asymptotics, providing a theoretically grounded alternative for reserve uncertainty estimation in aggregate triangle reserving.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,125,2112.00892v1,Band Structures of Edge Magnetoplasmon Crystals,http://arxiv.org/abs/2112.00892v1,2021-12-02T00:09:27+00:00,Ken-ichi Sasaki,Sasaki,Sasaki,Ken-ichi Sasaki,0,False,"This paper explores the band structures of edge magnetoplasmon crystals in condensed matter physics, with no connection to actuarial reserving or insurance claims modeling.","The research is entirely unrelated to claims reserving, machine learning applications in actuarial science, or any practical insurance context.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,126,2502.15598v1,A Population Sampling Framework for Claim Reserving in General Insurance,http://arxiv.org/abs/2502.15598v1,2025-02-21T17:16:57+00:00,Sebastian Calcetero Vanegas,Vanegas,Vanegas; Badescu; Lin,Sebastian Calcetero Vanegas; Andrei L. Badescu; X. Sheldon Lin,8,True,"This paper introduces a unified statistical framework for claim reserving based on population sampling theory, bridging macro- and micro-level approaches while addressing sampling bias in partially observed claims data.","The paper's AIPW-based framework enables seamless integration of aggregate and individual claim models, offering actuaries more flexible, accurate, and statistically robust reserving tools.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,127,2004.06880v1,A multivariate evolutionary generalised linear model framework with adaptive estimation for claims reserving,http://arxiv.org/abs/2004.06880v1,2020-04-15T04:49:26+00:00,Benjamin Avanzi,Avanzi,Avanzi; Taylor; Vu; Wong,Benjamin Avanzi; Gregory Clive Taylor; Phuong Anh Vu; Bernard Wong,8,True,"This paper extends GLMs for claims reserving by allowing dynamic, multi-dimensional factor evolution and cross-line dependence, using adaptive particle filtering for estimation, validated on real insurer data.","The model's recursive, adaptive estimation of evolving factors across accident and calendar years improves reserve accuracy by capturing temporal dynamics and inter-line dependencies not addressed in traditional GLMs.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,128,2109.04058v4,SPLICE: A Synthetic Paid Loss and Incurred Cost Experience Simulator,http://arxiv.org/abs/2109.04058v4,2021-09-09T06:47:24+00:00,Benjamin Avanzi,Avanzi,Avanzi; Taylor; Wang,Benjamin Avanzi; Gregory Clive Taylor; Melantha Wang,8,True,"SPLICE is a synthetic simulator for incurred loss estimates and claim revisions over time, designed to generate realistic individual-claim data for reserving research and model validation.","SPLICE fills a critical gap by simulating case estimate dynamics and their dependencies on payments and ultimate claim size, enabling robust testing of micro-level reserving models.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,129,2409.12896v1,Marked Cox Models for IBNR Claims Count: Continuous and Discretized Approaches with Dirichlet-Driven Reporting Delays,http://arxiv.org/abs/2409.12896v1,2024-09-19T16:37:56+00:00,Hassan Abdelrahman,Abdelrahman,Abdelrahman; Badescu; Craiu; Lin,Hassan Abdelrahman; Andrei Badescu; Radu Craiu; Sheldon Lin,8,True,"The paper introduces discrete-time Cox models with Dirichlet-driven reporting delays to improve IBNR claim count estimation, offering a flexible micro-level framework validated on auto-insurance data.","Discrete-time Cox models incorporating Dirichlet-distributed reporting delays outperform continuous-time versions by jointly modeling delay and frequency, enhancing IBNR reserving accuracy.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,130,2508.16444v3,Dynamic Financial Analysis (DFA) of General Insurers under Climate Change,http://arxiv.org/abs/2508.16444v3,2025-08-22T14:58:39+00:00,Benjamin Avanzi,Avanzi,Avanzi; Li; Taylor; Wong,Benjamin Avanzi; Yanfeng Li; Greg Taylor; Bernard Wong,4,False,"The paper extends Dynamic Financial Analysis to incorporate climate change impacts on general insurers' assets and liabilities, using stochastic simulations and Australian data to benchmark against traditional DFA.","Climate-dependent DFA reveals that physical and economic risk interactions significantly alter insurers' long-term risk-return profiles, but the framework is not directly applicable to claims reserving or loss development modeling.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,131,2406.18472v1,Ground states of a nonlocal variational problem and Thomas-Fermi limit for the Choquard equation,http://arxiv.org/abs/2406.18472v1,2024-06-26T16:29:48+00:00,Damiano Greco,Greco,Greco; Huang; Liu; Moroz,Damiano Greco; Yanghong Huang; Zeng Liu; Vitaly Moroz,0,False,"This paper studies nonlocal variational problems and ground states for the Choquard equation, with no connection to actuarial reserving, claims development, or insurance loss modeling.","The work is purely mathematical and theoretical, focused on PDEs and functional inequalities, offering no practical value for claims reserving or actuarial machine learning applications.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,132,1802.10010v1,Near-IR transmission spectrum of HAT-P-32 b using HST/WFC3,http://arxiv.org/abs/1802.10010v1,2018-02-27T16:32:58+00:00,M. Damiano,Damiano,Damiano; Morello; Tsiaras; Zingales; Tinetti,M. Damiano; G. Morello; A. Tsiaras; T. Zingales; G. Tinetti,0,False,"This paper analyzes the near-infrared transit spectrum of exoplanet HAT-P-32b using Hubble Space Telescope data, focusing on atmospheric composition and retrieval methods.","The study provides no relevance to actuarial claims reserving, as it is entirely focused on exoplanetary atmospheric science with no transferable methodology or application to insurance reserving.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,133,2410.14985v1,Stochastic Loss Reserving: Dependence and Estimation,http://arxiv.org/abs/2410.14985v1,2024-10-19T05:24:11+00:00,Andrew Fleck,Fleck,Fleck; Furman; Shen,Andrew Fleck; Edward Furman; Yang Shen,7,True,"The paper addresses dependence modeling in loss reserving using a modified continuous generalised method of moments to estimate parameters for complex distributions where MLE is impractical, with applications to stable and Tweedie-like models.",CGMM provides a practical non-Bayesian estimation alternative for complex dependence structures in reserving when traditional likelihood-based methods fail.,False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,134,2512.11197v1,"A Unified Micro-Model for Loss Reserves, IBNR and Unearned Premium Risk with Dependence, Inflation, and Discounting",http://arxiv.org/abs/2512.11197v1,2025-12-12T00:59:21+00:00,Emmanuel Hamel,Hamel,Hamel; Abdallah; Léveillé,Emmanuel Hamel; Anas Abdallah; Ghislain Léveillé,9,True,"This paper presents a unified micro-level stochastic framework for modeling loss reserves, IBNR, and unearned premium risk with dependence, inflation, and discounting, implemented via an Aggregate Trend Renewal Process and validated on medical malpractice data.","The unified micro-model enables joint, forward-looking reserve and premium risk assessment under real-world dynamics like delay, inflation, and dependence—directly advancing practical reserving for long-tailed lines.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,135,2301.03858v3,Replicating and extending chain-ladder via an age-period-cohort structure on the claim development in a run-off triangle,http://arxiv.org/abs/2301.03858v3,2023-01-10T09:00:39+00:00,Gabriele Pittarello,Pittarello,Pittarello; Hiabu; Villegas,Gabriele Pittarello; Munir Hiabu; Andrés M. Villegas,8,True,"The paper introduces a GLM-based model that replicates chain-ladder by modeling averaged hazard rates in reverse development time, reducing parameter complexity and enabling flexible extensions, with an accompanying R package for practical use on run-off triangles.","Modeling claim development via reversed-time hazard rates in a GLM framework offers a simpler, more interpretable alternative to traditional claim-amount modeling while preserving chain-ladder logic and enabling richer extensions.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,136,2501.01686v2,Endpoint estimates for maximal operators associated to the wave equation,http://arxiv.org/abs/2501.01686v2,2025-01-03T08:04:30+00:00,Chu-Hee Cho,Cho,Cho; Lee; Li,Chu-Hee Cho; Sanghyuk Lee; Wenjuan Li,0,False,"This paper addresses endpoint estimates for maximal operators in the context of the wave equation, a topic in harmonic analysis with no connection to actuarial reserving or insurance claims modeling.","The paper resolves open endpoint bounds for maximal operators associated with the wave equation, but offers no practical relevance to claims reserving or machine learning applications in actuarial science.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,137,2310.04786v2,On the evolution of data breach reporting patterns and frequency in the United States: a cross-state analysis,http://arxiv.org/abs/2310.04786v2,2023-10-07T12:17:33+00:00,Benjamin Avanzi,Avanzi,Avanzi; Tan; Taylor; Wong,Benjamin Avanzi; Xingyun Tan; Greg Taylor; Bernard Wong,7,True,"The paper models data breach frequency and IBNR estimation across U.S. states using notification laws, offering transferable methods for actuarial reserving in cyber insurance.","By controlling for reporting patterns and state-specific notification laws, the paper provides a reliable method to estimate IBNR and trend shifts in cyber risk, which is directly applicable to reserving in cyber insurance.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,138,2503.21321v1,Explainable Boosting Machine for Predicting Claim Severity and Frequency in Car Insurance,http://arxiv.org/abs/2503.21321v1,2025-03-27T09:59:45+00:00,Markéta Krùpovà,Krùpovà,Krùpovà; Rachdi; Guibert,Markéta Krùpovà; Nabil Rachdi; Quentin Guibert,7,True,"The paper applies the Explainable Boosting Machine (EBM) to car insurance claim frequency and severity, offering strong interpretability and performance compared to GLMs and XGBoost, with potential transferability to reserving contexts.","EBM provides a high-performing, intrinsically interpretable alternative to traditional actuarial models, making it a practical candidate for enhancing transparency in claim prediction tasks relevant to reserving.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,139,1904.04609v1,A new perspective from a Dirichlet model for forecasting outstanding liabilities of nonlife insurers,http://arxiv.org/abs/1904.04609v1,2019-04-09T11:49:40+00:00,Karthik Sriram,Sriram,Sriram; Shi,Karthik Sriram; Peng Shi,8,True,"The paper introduces a Dirichlet model that unifies Chain-Ladder and Bornhuetter-Ferguson methods under a single statistical framework, offering flexible inference based on available data and validated on real workers' compensation claims.","The Dirichlet model provides a statistically principled bridge between two classic reserving methods, enabling data-driven selection and improving interpretability and consistency in reserve forecasting.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,140,2602.20404v1,κ-Explorer: A Unified Framework for Active Model Estimation in MDPs,http://arxiv.org/abs/2602.20404v1,2026-02-23T22:56:32+00:00,Xihe Gu,Gu,Gu; Mitra; Javidi,Xihe Gu; Urbashi Mitra; Tara Javidi,1,False,"The paper introduces κ-Explorer, an active exploration algorithm for Markov decision processes that optimizes state-action visitation based on estimation complexity, with applications in reinforcement learning but no direct link to claims reserving.","κ-Explorer improves model estimation in MDPs by prioritizing high-variance, underexplored transitions, but offers no practical value or transferability to actuarial reserving problems.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,141,2307.07771v3,"Enhanced Gradient Boosting for Zero-Inflated Insurance Claims and Comparative Analysis of CatBoost, XGBoost, and LightGBM",http://arxiv.org/abs/2307.07771v3,2023-07-15T10:54:46+00:00,Banghee So,So,So,Banghee So,6,False,"The paper evaluates gradient boosting methods for zero-inflated claim frequency modeling, proposing a new zero-inflated Poisson boosted tree model and finding CatBoost performs best on telematics data.","CatBoost-based zero-inflated Poisson models offer improved predictive performance for auto claim frequency, particularly with telematics data, though the focus is on frequency rather than reserving or severity.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,142,2401.17334v1,Efficient estimation of parameters in marginals in semiparametric multivariate models,http://arxiv.org/abs/2401.17334v1,2024-01-29T22:15:08+00:00,Ivan Medovikov,Medovikov,Medovikov; Panchenko; Prokhorov,Ivan Medovikov; Valentyn Panchenko; Artem Prokhorov,6,False,"The paper introduces a sieve MLE estimator for semiparametric multivariate models with known marginals, showing improved efficiency and robustness over QMLE and misspecified full MLE, with an insurance application involving censored claim loss data.","The sieve MLE estimator offers a practical, robust alternative for parameter estimation in multivariate insurance models with censored variables, improving precision without requiring full copula specification.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,143,2509.05426v1,Sparse Seemingly Unrelated Regression (SSUR) Copula Mixed Models for Multivariate Loss Reserving,http://arxiv.org/abs/2509.05426v1,2025-09-05T18:12:08+00:00,Pengfei Cai,Cai,Cai; Abdallah; Jeganathan,Pengfei Cai; Anas Abdallah; Pratheepa Jeganathan,8,True,This paper introduces a sparse SUR copula mixed model for multivariate loss reserving that improves reserve accuracy and risk diversification while preserving interpretability of dependencies across lines of business and companies.,"The model combines random effects, LASSO shrinkage, and copula-based dependence to deliver interpretable, robust, and accurate multivariate reserve estimates with quantified risk capital benefits.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,144,2402.10421v3,Recurrent Neural Networks for Multivariate Loss Reserving and Risk Capital Analysis,http://arxiv.org/abs/2402.10421v3,2024-02-16T03:00:01+00:00,Pengfei Cai,Cai,Cai; Abdallah; Jeganathan,Pengfei Cai; Anas Abdallah; Pratheepa Jeganathan,9,True,"This paper introduces a recurrent neural network (Deep Triangle) and GAN-based extension for multivariate loss reserving, capturing dependencies across lines of business and generating predictive reserve distributions with improved performance over copula models.",The extended Deep Triangle framework outperforms traditional copula regression in predicting total loss reserves and reveals greater diversification benefits through more accurate risk capital estimates.,False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,145,1612.04126v1,The hierarchical generalized linear model and the bootstrap estimator of the error of prediction of loss reserves in a non-life insurance company,http://arxiv.org/abs/1612.04126v1,2016-12-13T12:33:59+00:00,Alicja Wolny-Dominiak,Wolny-Dominiak,Wolny-Dominiak,Alicja Wolny-Dominiak,8,True,"This paper applies hierarchical generalized linear models to loss reserving and introduces a bootstrap estimator for prediction error, with full R code provided for reproducibility.","The bootstrap-based error estimation offers a practical, interpretable way to quantify reserve uncertainty in HGLMs, directly addressing actuarial needs for robust prediction intervals.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,146,2201.13267v1,Micro-level Reserving for General Insurance Claims using a Long Short-Term Memory Network,http://arxiv.org/abs/2201.13267v1,2022-01-27T02:49:42+00:00,Ihsan Chaoubi,Chaoubi,Chaoubi; Besse; Cossette; Côté,Ihsan Chaoubi; Camille Besse; Hélène Cossette; Marie-Pier Côté,9,True,"This paper applies LSTM networks to micro-level reserving by modeling individual claim payments and recoveries over time, with adjustments for extreme values, and benchmarks against chain-ladder on real and simulated data.","LSTM networks can effectively model granular claim dynamics at the individual level, offering a practical, data-driven alternative to aggregate triangle methods while explicitly handling tail risk.",True
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,147,2505.08943v1,The value of partial information,http://arxiv.org/abs/2505.08943v1,2025-05-13T20:14:37+00:00,Philip A. Ernst,Ernst,Ernst; Mostovyi,Philip A. Ernst; Oleksii Mostovyi,2,False,"The paper explores pricing rules under partial information in jump-diffusion models, focusing on contingent claims and labor income streams, with no direct application to actuarial reserving or claim development.","Partial information about jumps alters pricing for contingent liabilities, but the framework lacks connection to claims reserving, IBNR/RBNS estimation, or practical actuarial modeling.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,148,2109.07473v2,Generalized XGBoost Method,http://arxiv.org/abs/2109.07473v2,2021-09-15T01:52:14+00:00,Yang Guang,Guang,Guang,Yang Guang,6,False,"The paper extends XGBoost to support non-convex and multivariate loss functions, with examples in non-life insurance pricing, offering potential transferability to reserving if adapted to claim development or uncertainty modeling.","Generalized XGBoost enables flexible, multi-parameter modeling of probability distributions using tree boosting, which could be repurposed for actuarial reserving tasks like IBNR estimation or probabilistic forecasting.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,149,2601.05274v1,On the use of case estimate and transactional payment data in neural networks for individual loss reserving,http://arxiv.org/abs/2601.05274v1,2025-12-28T05:51:05+00:00,Benjamin Avanzi,Avanzi,Avanzi; Lambrianidis; Taylor; Wong,Benjamin Avanzi; Matthew Lambrianidis; Greg Taylor; Bernard Wong,9,True,"This paper evaluates neural network architectures for individual loss reserving using payment and case estimate data, finding that case estimates significantly improve predictions while recurrent structures offer only marginal gains.","Case estimates provide substantial predictive value in individual reserving models, whereas adding memory via RNNs yields minimal improvement over feed-forward networks.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,150,2109.06163v2,On the Sins of Image Synthesis Loss for Self-supervised Depth Estimation,http://arxiv.org/abs/2109.06163v2,2021-09-13T17:57:24+00:00,Zhaoshuo Li,Li,Li; Drenkow; Ding; Ding; Lu; Creighton; Taylor; Unberath,Zhaoshuo Li; Nathan Drenkow; Hao Ding; Andy S. Ding; Alexander Lu; Francis X. Creighton; Russell H. Taylor; Mathias Unberath,0,False,"This paper investigates the disconnect between image synthesis quality and depth estimation accuracy in self-supervised learning, with no connection to actuarial reserving or insurance claims modeling.","Optimizing for image synthesis does not improve depth estimation and may even degrade it due to aleatoric uncertainty, a finding irrelevant to claims reserving.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,151,2112.02006v1,User-click Modelling for Predicting Purchase Intent,http://arxiv.org/abs/2112.02006v1,2021-12-03T16:37:48+00:00,Simone Borg Bruun,Bruun,Bruun,Simone Borg Bruun,2,False,"This paper models user-click behavior to predict insurance purchase intent using neural networks, but it focuses on marketing and underwriting rather than claims reserving or loss development.","User-click patterns can predict purchase intent better than demographic data, but this has minimal direct relevance to actuarial reserving practice.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,152,2603.13103v1,A Feasibility-Enhanced Control Barrier Function Method for Multi-UAV Collision Avoidance,http://arxiv.org/abs/2603.13103v1,2026-03-13T15:58:40+00:00,Qishen Zhong,Zhong,Zhong; Wu; Yang; Xiao; Wu; Jiang; Fang,Qishen Zhong; Junlong Wu; Jian Yang; Guanwei Xiao; Junqi Wu; Zimeng Jiang; Pingan Fang,0,False,This paper focuses on multi-UAV collision avoidance using control barrier functions and has no connection to actuarial claims reserving or loss modelling.,The research addresses technical feasibility in UAV control systems and offers no practical value for general insurance reserving or actuarial machine learning applications.,False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,153,2202.06191v12,Exploration and Incentivizing Participation in Randomized Trials,http://arxiv.org/abs/2202.06191v12,2022-02-13T03:23:55+00:00,Yingkai Li,Li,Li; Slivkins,Yingkai Li; Aleksandrs Slivkins,0,False,"The paper addresses incentive design in randomized controlled trials, focusing on balancing exploration and exploitation for participant engagement, with no connection to claims reserving or actuarial practice.","The paper proposes an incentive-compatible mechanism for RCTs that minimizes worst-case estimation error under adversarial outcomes, but offers no relevance to insurance reserving or actuarial modeling.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,154,2301.03005v1,Dynamic online prediction model and its application to automobile claim frequency data,http://arxiv.org/abs/2301.03005v1,2023-01-08T09:18:53+00:00,Jiakun Jiang,Jiang,Jiang; Li; Yang,Jiakun Jiang; Zhengxiao Li; Liang Yang,5,False,"The paper introduces a Dynamic Poisson State Space model for updating claim frequency predictions over time using smoothing splines, applied to Chinese auto insurance data with improved accuracy over existing methods.","While the model offers dynamic updating and improved prediction for claim frequency, its focus on pricing-related frequency modeling rather than reserving or loss development limits its direct practical value to the IFoA reserving working party.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,155,2210.01099v1,"Model error and its estimation, with particular application to loss reserving",http://arxiv.org/abs/2210.01099v1,2022-09-30T03:53:34+00:00,G Taylor,Taylor,Taylor; McGuire,G Taylor; G McGuire,8,True,"The paper addresses model error in loss reserving using Bayesian model averaging and LASSO-based methods, offering a practical framework to quantify uncertainty beyond traditional parameter and process errors.","Internal model error can be estimated via Bayesian model averaging with bootstrapped LASSO, providing a more complete picture of reserve uncertainty that is directly applicable to actuarial practice.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,156,2108.07924v1,Stochastic loss reserving with mixture density neural networks,http://arxiv.org/abs/2108.07924v1,2021-08-18T01:41:31+00:00,Muhammed Taher Al-Mudafer,Al-Mudafer,Al-Mudafer; Avanzi; Taylor; Wong,Muhammed Taher Al-Mudafer; Benjamin Avanzi; Greg Taylor; Bernard Wong,9,True,"This paper applies Mixture Density Networks to loss reserving, delivering both accurate central estimates and flexible quantile forecasts, with extensions for hybrid GLM integration and actuarial judgment constraints.","MDNs provide a practical, distributionally rich framework for aggregate triangle reserving that outperforms classical models while allowing for actuarial input and interpretability.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,157,2602.06486v1,JADE: Expert-Grounded Dynamic Evaluation for Open-Ended Professional Tasks,http://arxiv.org/abs/2602.06486v1,2026-02-06T08:26:09+00:00,Lanbo Lin,Lin,Lin; Liu; Yang; Cai; Xu; Wei; Xie; Zhang,Lanbo Lin; Jiayao Liu; Tianyuan Yang; Li Cai; Yuanwu Xu; Lei Wei; Sicong Xie; Guannan Zhang,2,False,"The paper introduces JADE, a dynamic evaluation framework for agentic AI in professional tasks, using expert-grounded criteria and claim-level assessment, but it is not focused on claims reserving or actuarial applications.","JADE improves evaluation stability for open-ended professional tasks by combining predefined expert skills with flexible, evidence-gated claim-level analysis, though it lacks direct relevance to actuarial reserving.",False
batch_8514fc94-55cc-4a04-97b5-02e6f97a58d7_20260408_162305_parsed_success.jsonl,8514fc94-55cc-4a04-97b5-02e6f97a58d7,20260408_162305,158,2506.15855v2,Bayesian Non-Negative Matrix Factorization with Correlated Mutation Type Probabilities for Mutational Signatures,http://arxiv.org/abs/2506.15855v2,2025-06-18T20:04:28+00:00,Iris Lang,Lang,Lang; Landy; Parmigiani,Iris Lang; Jenna Landy; Giovanni Parmigiani,1,False,"This paper introduces Bayesian NMF methods with correlated mutation type probabilities for cancer mutational signature analysis, which is unrelated to actuarial claims reserving.",The paper advances cancer genomics by modeling dependencies in mutation signatures but offers no practical value or transferability to general insurance reserving.,False
